NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	BST1	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]	32	2.4968771934509277	0.007049121	No	
row_1	ESPN	espin [Source:HGNC Symbol;Acc:HGNC:13281]	50	2.382443428039551	0.040156104	No	
row_2	NPHP4	nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]	51	2.382443428039551	0.10640149	No	
row_3	ABLIM2	actin binding LIM protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19195]	195	2.145602226257324	-0.11269109	No	
row_4	LIMCH1	LIM and calponin homology domains 1 [Source:HGNC Symbol;Acc:HGNC:29191]	262	2.1075875759124756	-0.18274322	No	
row_5	RHOH	ras homolog family member H [Source:HGNC Symbol;Acc:HGNC:686]	268	2.1075875759124756	-0.13388698	No	
row_6	MAD2L2	mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]	375	2.0551846027374268	-0.28336892	Yes	
row_7	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like [Source:HGNC Symbol;Acc:HGNC:25540]	385	2.0551846027374268	-0.24376704	Yes	
row_8	GAS7	growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]	394	2.0401453971862793	-0.202634	Yes	
row_9	MYH2	myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]	400	2.0401453971862793	-0.15565303	Yes	
row_10	MYH3	myosin heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:7573]	401	2.0401453971862793	-0.09892547	Yes	
row_11	MYH8	myosin heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:7578]	402	2.0401453971862793	-0.042197905	Yes	
row_12	MYH4	myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574]	403	2.0401453971862793	0.01452966	Yes	
row_13	FLII	FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]	480	2.008535146713257	-0.07776987	Yes	
row_14	LLGL1	LLGL scribble cell polarity complex component 1 [Source:HGNC Symbol;Acc:HGNC:6628]	494	2.008535146713257	-0.047262378	Yes	
row_15	MYO15A	myosin XVA [Source:HGNC Symbol;Acc:HGNC:7594]	506	2.008535146713257	-0.0128562525	Yes	
row_16	KLHL17	kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]	518	2.0046682357788086	0.02144235	Yes	
