NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	KCNAB2	potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]	43	2.382443428039551	-0.017431535	No	
row_1	ESPN	espin [Source:HGNC Symbol;Acc:HGNC:13281]	50	2.382443428039551	0.037261687	No	
row_2	KLHL21	kelch like family member 21 [Source:HGNC Symbol;Acc:HGNC:29041]	52	2.382443428039551	0.1017015	No	
row_3	DVL1	dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084]	103	2.229660749435425	0.0663673	No	
row_4	BOD1L1	biorientation of chromosomes in cell division 1 like 1 [Source:HGNC Symbol;Acc:HGNC:31792]	287	2.084480047225952	-0.23227176	No	
row_5	MFAP2	microfibril associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]	341	2.0551846027374268	-0.27831587	Yes	
row_6	RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]	361	2.0551846027374268	-0.25808316	Yes	
row_7	SCO1	synthesis of cytochrome C oxidase 1 [Source:HGNC Symbol;Acc:HGNC:10603]	392	2.0401453971862793	-0.25971204	Yes	
row_8	GAS7	growth arrest specific 7 [Source:HGNC Symbol;Acc:HGNC:4169]	394	2.0401453971862793	-0.2048107	Yes	
row_9	MYH1	myosin heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:7567]	399	2.0401453971862793	-0.15575731	Yes	
row_10	MYH2	myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]	400	2.0401453971862793	-0.09890665	Yes	
row_11	MYH3	myosin heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:7573]	401	2.0401453971862793	-0.042055998	Yes	
row_12	MYH8	myosin heavy chain 8 [Source:HGNC Symbol;Acc:HGNC:7578]	402	2.0401453971862793	0.014794659	Yes	
row_13	MYH4	myosin heavy chain 4 [Source:HGNC Symbol;Acc:HGNC:7574]	403	2.0401453971862793	0.07164532	Yes	
row_14	ENO1	enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]	440	2.0123255252838135	0.057545308	Yes	
row_15	KIF1B	kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]	461	2.0123255252838135	0.07463439	Yes	
row_16	EVPLL	envoplakin like [Source:HGNC Symbol;Acc:HGNC:35236]	484	2.008535146713257	0.0877192	Yes	
