NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	IFNA2	interferon alpha 2 [Source:HGNC Symbol;Acc:HGNC:5423]	24	2.6216135025024414	-0.023982754	No	
row_1	CD38	CD38 molecule [Source:HGNC Symbol;Acc:HGNC:1667]	34	2.4968771934509277	-0.018073203	No	
row_2	TNFRSF25	TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]	44	2.382443428039551	-0.013290253	No	
row_3	SHB	SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]	60	2.32138991355896	-0.021556508	No	
row_4	TNFRSF18	TNF receptor superfamily member 18 [Source:HGNC Symbol;Acc:HGNC:11914]	109	2.229660749435425	-0.09919057	No	
row_5	MIR200A	microRNA 200a [Source:HGNC Symbol;Acc:HGNC:31578]	118	2.229660749435425	-0.093837075	No	
row_6	MIR200B	microRNA 200b [Source:HGNC Symbol;Acc:HGNC:31579]	119	2.229660749435425	-0.07188607	No	
row_7	ATAD3A	ATPase family AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]	129	2.229660749435425	-0.06860727	No	
row_8	CDK11A	cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]	138	2.229660749435425	-0.063253775	No	
row_9	CDK11B	cyclin dependent kinase 11B [Source:HGNC Symbol;Acc:HGNC:1729]	139	2.229660749435425	-0.04130277	No	
row_10	PRKCZ	protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]	143	2.2213194370269775	-0.025657952	No	
row_11	DFFB	DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773]	148	2.2213194370269775	-0.012087822	No	
row_12	TP73	tumor protein p73 [Source:HGNC Symbol;Acc:HGNC:12003]	160	2.2213194370269775	-0.013040516	No	
row_13	UBB	ubiquitin B [Source:HGNC Symbol;Acc:HGNC:12463]	217	2.130510091781616	-0.10824823	No	
row_14	RET	ret proto-oncogene [Source:HGNC Symbol;Acc:HGNC:9967]	224	2.122415542602539	-0.09980118	No	
row_15	IFNB1	interferon beta 1 [Source:HGNC Symbol;Acc:HGNC:5434]	240	2.1107699871063232	-0.110140994	No	
row_16	NKX3-2	NK3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:951]	288	2.084480047225952	-0.18712966	No	
row_17	PRAMEF6	PRAME family member 6 [Source:HGNC Symbol;Acc:HGNC:30583]	309	2.0551846027374268	-0.20839016	Yes	
row_18	PRAMEF5	PRAME family member 5 [Source:HGNC Symbol;Acc:HGNC:27995]	310	2.0551846027374268	-0.18815687	Yes	
row_19	PRAMEF4	PRAME family member 4 [Source:HGNC Symbol;Acc:HGNC:31971]	311	2.0551846027374268	-0.16792358	Yes	
row_20	PRAMEF2	PRAME family member 2 [Source:HGNC Symbol;Acc:HGNC:28841]	313	2.0551846027374268	-0.14976498	Yes	
row_21	PRAMEF1	PRAME family member 1 [Source:HGNC Symbol;Acc:HGNC:28840]	314	2.0551846027374268	-0.1295317	Yes	
row_22	MFN2	mitofusin 2 [Source:HGNC Symbol;Acc:HGNC:16877]	315	2.0551846027374268	-0.1092984	Yes	
row_23	PRAMEF8	PRAME family member 8 [Source:HGNC Symbol;Acc:HGNC:24074]	317	2.0551846027374268	-0.0911398	Yes	
row_24	PRAMEF7	PRAME family member 7 [Source:HGNC Symbol;Acc:HGNC:28415]	318	2.0551846027374268	-0.07090651	Yes	
row_25	TNFRSF8	TNF receptor superfamily member 8 [Source:HGNC Symbol;Acc:HGNC:11923]	322	2.0551846027374268	-0.056897294	Yes	
row_26	DRAXIN	dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]	331	2.0551846027374268	-0.05326152	Yes	
row_27	TNFRSF1B	TNF receptor superfamily member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	336	2.0551846027374268	-0.041326985	Yes	
row_28	PRAMEF20	PRAME family member 20 [Source:HGNC Symbol;Acc:HGNC:25224]	348	2.0551846027374268	-0.04391527	Yes	
row_29	PRAMEF25	PRAME family member 25 [Source:HGNC Symbol;Acc:HGNC:49179]	351	2.0551846027374268	-0.027831363	Yes	
row_30	PRAMEF11	PRAME family member 11 [Source:HGNC Symbol;Acc:HGNC:14086]	353	2.0551846027374268	-0.009672764	Yes	
row_31	PRAMEF10	PRAME family member 10 [Source:HGNC Symbol;Acc:HGNC:27997]	354	2.0551846027374268	0.010560525	Yes	
row_32	PRAMEF17	PRAME family member 17 [Source:HGNC Symbol;Acc:HGNC:29485]	356	2.0551846027374268	0.028719123	Yes	
row_33	PRAMEF19	PRAME family member 19 [Source:HGNC Symbol;Acc:HGNC:24908]	357	2.0551846027374268	0.04895241	Yes	
row_34	PRAMEF12	PRAME family member 12 [Source:HGNC Symbol;Acc:HGNC:22125]	359	2.0551846027374268	0.067111015	Yes	
row_35	PRAMEF14	PRAME family member 14 [Source:HGNC Symbol;Acc:HGNC:13576]	360	2.0551846027374268	0.087344304	Yes	
row_36	TARDBP	TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]	376	2.0551846027374268	0.076457255	Yes	
row_37	DOCK8	dedicator of cytokinesis 8 [Source:HGNC Symbol;Acc:HGNC:19191]	390	2.050384044647217	0.069672324	Yes	
row_38	ENO1	enolase 1 [Source:HGNC Symbol;Acc:HGNC:3350]	440	2.0123255252838135	-0.012176089	Yes	
row_39	DFFA	DNA fragmentation factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:2772]	442	2.0123255252838135	0.005560561	Yes	
row_40	PARK7	Parkinsonism associated deglycase [Source:HGNC Symbol;Acc:HGNC:16369]	450	2.0123255252838135	0.010849079	Yes	
row_41	TNFRSF9	TNF receptor superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11924]	454	2.0123255252838135	0.02443635	Yes	
row_42	PIK3CD	"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta [Source:HGNC Symbol;Acc:HGNC:8977]"	455	2.0123255252838135	0.04424769	Yes	
row_43	KIF1B	kinesin family member 1B [Source:HGNC Symbol;Acc:HGNC:16636]	461	2.0123255252838135	0.053685587	Yes	
row_44	UBE4B	ubiquitination factor E4B [Source:HGNC Symbol;Acc:HGNC:12500]	466	2.0123255252838135	0.06519817	Yes	
row_45	MIR34A	microRNA 34a [Source:HGNC Symbol;Acc:HGNC:31635]	470	2.0123255252838135	0.07878544	Yes	
row_46	NOC2L	NOC2 like nucleolar associated transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:24517]	507	2.0046682357788086	0.023832597	Yes	
row_47	PLEKHN1	pleckstrin homology domain containing N1 [Source:HGNC Symbol;Acc:HGNC:25284]	511	2.0046682357788086	0.037344486	Yes	
